energy,heating,price,area,rooms,fee,zipcode,construction_year,level,price_per_area,heating_raw,heating_clean,energy_clean
Öl,Zentralheizung,939000,167.8,5,3.57,10717,1905,2,5595.947556615018,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,525000,91.68,3,3.57,14057,1901,1,5726.439790575916,Zentralheizung,zentralheizung,öl
na,na,389000,85.95,3,3.57,12157,1926,2,4525.887143688191,na,missing,missing
na,na,449000,94.0,3,3.57,12157,1926,5,4776.595744680851,na,missing,missing
na,na,188738,65.11,2,3.57,13088,1956,2,2898.7559514667487,na,missing,missing
Gas,Zentralheizung,209000,67.08,2,3.57,12207,1909,2,3115.6827668455576,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,879007,184.73,5,3.57,10589,1912,4,4758.333784442159,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,738457,151.79,5,3.57,10589,1912,2,4864.991106133474,Etagenheizung,etagenheizung,gas
Fernwärme,Zentralheizung,369000,80.0,3,3.57,12157,1926,1,4612.5,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,419000,81.02,3,3.57,14057,1901,1,5171.562577141447,Zentralheizung,zentralheizung,öl
na,na,230219,69.49,2,3.57,13088,1956,2,3312.980284933084,na,missing,missing
na,na,215009,82.78,3,3.57,13088,1956,1,2597.3544334380285,na,missing,missing
na,na,385399,92.91,3,3.57,13088,1956,1,4148.089549025939,na,missing,missing
Gas,Zentralheizung,158659,39.23,1,3.57,10589,1912,1,4044.3283201631407,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,165000,165.4,1,3.57,12159,1956,1,997.5816203143892,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,599000,122.0,4,3.57,12169,1907,1,4909.836065573771,Zentralheizung,zentralheizung,öl
Gas,Etagenheizung,860263,186.02,5,3.57,10589,1912,1,4624.57262659929,Etagenheizung,etagenheizung,gas
na,na,222614,65.11,2,3.57,13088,1956,3,3419.0446935954537,na,missing,missing
Gas,Zentralheizung,251236,63.81,2,3.57,10589,1912,2,3937.251214543175,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,251430,61.32,2,3.57,10589,1912,1,4100.293542074364,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,251430,62.32,2,3.57,10589,1912,2,4034.499358151477,Zentralheizung,zentralheizung,gas
na,na,532337,133.83,4,3.57,13088,1956,2,3977.710528282149,na,missing,missing
na,na,478412,133.7,4,3.57,13088,1956,1,3578.249813014211,na,missing,missing
Fernwärme,Zentralheizung,399000,86.86,3,3.57,12157,1926,2,4593.5988947731985,Zentralheizung,zentralheizung,fernwärme
na,na,264030,88.01,3,3.57,13088,1956,1,3000.0,na,missing,missing
na,na,239000,51.58,2,3.57,10245,1900,1,4633.578906552928,na,missing,missing
Öl,Zentralheizung,679000,121.18,4,3.57,10717,1905,1,5603.2348572371675,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,279000,67.34,2,3.57,12165,1890,4,4143.154143154143,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,158388,40.89,1,3.57,10589,1912,4,3873.514306676449,Zentralheizung,zentralheizung,gas
na,na,196342,64.44,2,3.57,13088,1956,2,3046.896337678461,na,missing,missing
Gas,Zentralheizung,637495,129.04,5,3.57,10589,1912,1,4940.289832610044,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,731335,150.79,5,3.57,10589,1912,1,4850.023211088269,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,865209,188.21,5,3.57,10589,1912,1,4597.040539822538,Etagenheizung,etagenheizung,gas
na,na,187356,67.36,2,3.57,13088,1956,3,2781.413301662708,na,missing,missing
na,na,439000,93.48,3,3.57,12161,1910,3,4696.191698759093,na,missing,missing
Öl,Zentralheizung,229000,46.6,1,3.57,12159,1956,1,4914.163090128755,Zentralheizung,zentralheizung,öl
na,na,339000,77.02,2,3.57,12161,1910,1,4401.454167748637,na,missing,missing
Gas,Etagenheizung,469000,88.19,2,3.57,10247,1900,3,5318.063272479873,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,604939,129.27,5,3.57,10589,1912,4,4679.654985688868,Etagenheizung,etagenheizung,gas
Öl,Zentralheizung,649000,133.0,3,3.57,12169,1907,3,4879.699248120301,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,469000,99.0,3,3.57,12169,1907,2,4737.373737373738,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,193000,86.37,3,3.57,12103,1980,1,2234.5721894176218,Zentralheizung,zentralheizung,öl
Gas,Etagenheizung,850175,186.64,5,3.57,10589,1912,3,4555.159665666524,Etagenheizung,etagenheizung,gas
Öl,Zentralheizung,729000,120.25,4,3.57,10717,1905,3,6062.370062370062,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,281295,70.21,3,3.57,10589,1912,1,4006.4805583250254,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,909000,183.94,5,3.57,10589,1912,4,4941.828857236055,Etagenheizung,etagenheizung,gas
na,na,302810,81.09,3,3.57,13088,1956,3,3734.245899617708,na,missing,missing
Gas,Etagenheizung,269000,51.1,2,3.57,12053,1908,1,5264.187866927593,Etagenheizung,etagenheizung,gas
na,na,245000,63.0,2,3.57,13353,1928,1,3888.8888888888887,na,missing,missing
Gas,Zentralheizung,209000,60.0,2,3.57,13407,1930,1,3483.3333333333335,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,220000,60.0,2,3.57,13407,1930,1,3666.6666666666665,Zentralheizung,zentralheizung,gas
na,na,850000,72.74,3,7.14,10707,1909,1,11685.455045367062,na,missing,missing
na,na,398000,85.0,2,3.57,12305,1992,2,4682.35294117647,na,missing,missing
Gas,Etagenheizung,469000,88.19,2,1.79,10247,1900,3,5318.063272479873,Etagenheizung,etagenheizung,gas
na,na,250000,75.0,2,3.57,13353,1910,1,3333.3333333333335,na,missing,missing
Gas,Zentralheizung,215000,59.0,2,3.57,13349,1920,1,3644.06779661017,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,215000,74.93,2,3.57,13349,1920,1,2869.344721740291,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,345000,87.0,3,3.57,10961,1900,1,3965.5172413793102,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,598000,116.0,5,3.57,10439,1900,1,5155.172413793103,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,389900,56.0,3,3.57,10553,1910,2,6962.5,Zentralheizung,zentralheizung,öl
na,na,498000,110.0,4,3.57,12047,1908,1,4527.272727272727,na,missing,missing
Gas,Zentralheizung,450000,140.0,5,2.38,12527,1910,1,3214.285714285714,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,399000,80.0,3,3.57,12169,1906,3,4987.5,Zentralheizung,zentralheizung,öl
na,na,350000,57.35,2,3.57,10119,1956,1,6102.877070619006,na,missing,missing
Öl,Zentralheizung,469000,100.0,4,3.57,12169,1907,3,4690.0,Zentralheizung,zentralheizung,öl
Fernwärme,"Fußbodenheizung, offener ",1290000,213.0,3,3.57,14167,2014,1,6056.338028169014,"Fußbodenheizung, offener ",fußbodenheizung,fernwärme
na,na,619000,90.53,3,3.57,10249,2007,2,6837.512426819839,na,missing,missing
Gas,Zentralheizung,426112,66.58,2,3.57,13353,1906,4,6400.0,Zentralheizung,zentralheizung,gas
Gas,"Fußbodenheizung, ",499000,110.1,3,3.57,13156,2004,2,4532.243415077202,"Fußbodenheizung, ",fußbodenheizung,gas
na,na,880000,102.0,3,3.57,10627,1956,1,8627.450980392157,na,missing,missing
na,na,410584,60.38,2,3.57,10555,1900,4,6800.0,na,missing,missing
na,na,387729,57.87,2,3.57,10555,1900,3,6700.0,na,missing,missing
na,na,4250000,350.0,8,3.57,10719,1956,1,12142.857142857143,na,missing,missing
Öl,"Kamin, ",1250000,196.0,4,3.57,10365,1911,1,6377.551020408163,"Kamin, ",other,öl
na,na,598700,108.12,3,3.57,12349,2023,2,5537.365889752127,na,missing,missing
Gas,Zentralheizung,249000,37.97,3,3.57,10179,1877,2,6557.808796418225,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,999000,103.95,3,3.57,12161,1958,1,9610.38961038961,Zentralheizung,zentralheizung,fernwärme
Gas,Etagenheizung,3750000,297.92,8,3.57,10961,1899,1,12587.271750805585,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,3750000,297.92,8,3.57,10961,1899,6,12587.271750805585,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,289000,40.0,1,3.57,14052,2020,1,7225.0,Zentralheizung,zentralheizung,gas
Gas,Etagenheizung,241812,47.55,1,3.57,10553,1956,4,5085.425867507886,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,449111,89.93,4,3.57,10553,1956,4,4994.006449460691,Etagenheizung,etagenheizung,gas
Öl,Zentralheizung,150000,61.0,2,1.6,12103,1962,1,2459.0163934426228,Zentralheizung,zentralheizung,öl
na,na,399000,54.49,2,3.57,10713,1913,3,7322.444485226647,na,missing,missing
Gas,Etagenheizung,320000,59.51,2,3.57,13156,1995,1,5377.247521424971,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,1750000,280.0,6,3.57,14193,1956,1,6250.0,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,1095000,122.0,4,3.57,12045,1914,3,8975.409836065573,Zentralheizung,zentralheizung,gas
Öl,Etagenheizung,335355,84.9,3,3.57,12167,1972,1,3949.999999999999,Etagenheizung,etagenheizung,öl
Gas,Etagenheizung,369004,127.02,4,3.57,10553,1956,4,2905.0858132577546,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,188048,67.16,2,3.57,10553,1956,1,2800.0,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,275050,86.32,3,3.57,10553,1956,1,3186.3994439295648,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,271620,84.87,3,3.57,10553,1956,3,3200.424178154825,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,269281,88.85,4,3.57,10553,1956,1,3030.737197523917,Etagenheizung,etagenheizung,gas
Fernwärme,Zentralheizung,1290000,137.0,3,3.57,10785,2000,9,9416.058394160584,Zentralheizung,zentralheizung,fernwärme
na,na,639000,83.0,3,3.57,10435,1896,3,7698.795180722892,na,missing,missing
Fernwärme,Fußbodenheizung,699900,104.3,3,3.57,12435,2019,1,6710.450623202301,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,325000,55.51,2,3.57,10405,1905,1,5854.80093676815,na,missing,missing
na,na,1088000,131.0,2,3.57,14197,2022,1,8305.34351145038,na,missing,missing
na,na,339000,57.5,2,3.57,10557,1957,2,5895.652173913043,na,missing,missing
"Fußbodenheizung, ",Wasser-,679500,73.0,2,3.57,14165,2023,1,9308.219178082192,Wasser-,other,other
na,na,950000,137.88,4,2.38,12205,1985,1,6890.049318247752,na,missing,missing
"Fußbodenheizung, ",Wasser-,899700,148.0,4,3.57,14165,2023,1,6079.054054054054,Wasser-,other,other
Gas,Etagenheizung,695000,136.67,5,3.57,10409,1908,4,5085.241823370162,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,293564,92.02,3,3.57,10553,1956,3,3190.2195174961967,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,441384,140.7,5,3.57,10553,1956,2,3137.0575692963757,Etagenheizung,etagenheizung,gas
Gas,Etagenheizung,360000,71.24,3,3.57,12347,1900,3,5053.3408197641775,Etagenheizung,etagenheizung,gas
Elektro,Etagenheizung,399000,105.0,3,1.76,10589,1905,1,3800.0,Etagenheizung,etagenheizung,other
Fernwärme,Fußbodenheizung,830000,119.11,4,2.75,10967,1956,1,6968.348585341281,Fußbodenheizung,fußbodenheizung,fernwärme
Fernwärme,Zentralheizung,229000,47.49,2,3.57,13353,1930,4,4822.0678037481575,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,495000,74.18,2,2.38,10245,1918,3,6672.95767053114,Zentralheizung,zentralheizung,gas
Fernwärme,Fußbodenheizung,590000,84.52,3,2.75,10967,1956,1,6980.5963085660205,Fußbodenheizung,fußbodenheizung,fernwärme
na,na,279000,59.47,2,3.57,14052,1954,1,4691.4410627207,na,missing,missing
Gas,Etagenheizung,389900,110.54,3,2.97,10961,1956,1,3527.229962004704,Etagenheizung,etagenheizung,gas
na,na,348327,71.82,2,3.57,12167,1907,1,4850.000000000001,na,missing,missing
na,na,287508,59.28,2,3.57,12167,1907,1,4850.0,na,missing,missing
Gas,Etagenheizung,899000,204.0,7,3.57,12209,1912,4,4406.862745098039,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,599000,111.51,4,3.57,13595,2014,4,5371.715541207066,Zentralheizung,zentralheizung,gas
na,na,151300,17.0,1,3.57,13088,2024,1,8900.0,na,missing,missing
"Elektro, ",Heizungsart,6500000,970.0,3,3.57,13127,2023,1,6701.030927835051,Heizungsart,other,other
"Elektro, ",Heizungsart,592000,89.06,3,3.57,13127,2021,1,6647.204132045812,Heizungsart,other,other
"Elektro, ",Heizungsart,325000,55.1,2,3.57,13127,2021,1,5898.366606170599,Heizungsart,other,other
"Elektro, ",Heizungsart,491200,78.71,3,3.57,13127,2021,1,6240.630161351798,Heizungsart,other,other
"Elektro, ",Heizungsart,432000,69.12,3,3.57,13127,2021,2,6250.0,Heizungsart,other,other
na,na,249000,55.0,2,3.57,12247,1956,1,4527.272727272727,na,missing,missing
na,na,429000,75.31,2,3.57,10247,1906,2,5696.454654096401,na,missing,missing
Öl,Zentralheizung,250000,72.0,3,3.57,13403,1968,3,3472.222222222222,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,159000,42.0,1,3.57,12439,1900,6,3785.714285714286,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,349000,100.36,3,3.57,12439,1900,6,3477.4810681546433,Zentralheizung,zentralheizung,gas
na,na,849000,118.0,4,3.57,14050,1911,2,7194.9152542372885,na,missing,missing
Gas,Zentralheizung,198000,40.0,1,3.57,10439,1910,2,4950.0,Zentralheizung,zentralheizung,gas
na,na,480000,73.0,3,3.57,10997,1905,1,6575.342465753424,na,missing,missing
na,na,210000,47.7,2,3.57,13158,1997,1,4402.51572327044,na,missing,missing
Gas,Zentralheizung,399000,66.8,2,3.57,12165,1904,1,5973.053892215569,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,750000,72.74,4,3.57,10405,1910,1,10310.695628265054,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,220000,65.0,2,3.57,13158,1995,2,3384.6153846153848,Zentralheizung,zentralheizung,fernwärme
Öl,Zentralheizung,399000,80.0,3,2.38,12059,1966,7,4987.5,Zentralheizung,zentralheizung,öl
Fernwärme,Zentralheizung,320000,41.0,1,3.57,10717,1908,1,7804.878048780488,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,1759000,172.88,6,2.38,10119,1899,1,10174.687644608975,Zentralheizung,zentralheizung,gas
na,na,849000,105.0,4,3.57,13086,2017,1,8085.714285714285,na,missing,missing
na,na,299000,57.88,2,3.57,12107,1994,2,5165.860400829301,na,missing,missing
na,na,550000,94.0,4,3.57,13351,1905,1,5851.063829787234,na,missing,missing
na,na,295000,49.0,2,3.57,10119,1920,2,6020.408163265306,na,missing,missing
na,na,165000,29.0,1,3.57,12047,1970,1,5689.6551724137935,na,missing,missing
na,na,259000,61.83,2,3.57,10555,1956,1,4188.905062267508,na,missing,missing
Gas,Zentralheizung,555000,104.67,4,3.57,10245,1900,1,5302.37890513041,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,191500,43.4,2,3.57,10961,1920,1,4412.442396313364,Zentralheizung,zentralheizung,gas
na,na,391000,92.0,4,6.66,12099,1903,1,4250.0,na,missing,missing
Fernwärme,Zentralheizung,339890,41.45,1,3.57,12049,1910,2,8200.0,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,250000,44.0,2,3.57,10409,1938,2,5681.818181818182,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,2000000,550.0,1,3.57,10627,1956,5,3636.363636363637,Zentralheizung,zentralheizung,fernwärme
Gas,Etagenheizung,334000,185.53,1,3.57,12555,1900,4,1800.2479383388131,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,275000,66.52,2,3.57,12105,1994,3,4134.095009019844,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,170000,43.43,1,3.57,12105,1973,3,3914.344922864379,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,265000,66.52,2,3.57,12105,1994,1,3983.764281419122,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,290000,76.58,3,3.57,12105,1973,1,3786.889527291721,Zentralheizung,zentralheizung,gas
na,na,220000,52.62,2,3.57,13351,1956,4,4180.919802356519,na,missing,missing
na,na,195000,40.76,1,3.57,13351,1956,4,4784.102060843965,na,missing,missing
na,na,457000,117.57,4,3.57,13351,1956,3,3887.046015139917,na,missing,missing
na,na,252000,50.81,2,3.57,13351,1956,2,4959.6536114938,na,missing,missing
na,na,525000,129.0,5,3.57,13351,1956,2,4069.767441860465,na,missing,missing
na,na,515000,98.07,3,3.57,13351,1956,1,5251.351075762211,na,missing,missing
na,na,268000,65.39,2,3.57,13351,1956,1,4098.486007034715,na,missing,missing
na,na,280000,64.41,2,3.57,13351,1956,1,4347.1510634994565,na,missing,missing
na,na,340000,60.81,2,3.57,10439,1908,1,5591.185660253248,na,missing,missing
na,na,425000,85.86,3,3.57,10243,1956,2,4949.918471931051,na,missing,missing
na,na,258000,58.05,2,3.57,10317,1919,2,4444.444444444444,na,missing,missing
na,na,435000,87.52,3,3.57,10965,1994,1,4970.292504570384,na,missing,missing
na,na,649000,146.73,4,3.57,12205,1956,3,4423.090029305527,na,missing,missing
na,na,148000,34.5,1,3.57,10247,1956,1,4289.855072463768,na,missing,missing
na,na,412000,82.01,3,3.57,10965,1994,1,5023.777588099012,na,missing,missing
na,na,310000,69.72,2,3.57,12351,1956,1,4446.35685599541,na,missing,missing
na,na,230000,49.91,2,3.57,10439,1908,1,4608.294930875576,na,missing,missing
na,na,395000,91.69,3,3.57,12169,1909,3,4307.994328716327,na,missing,missing
na,na,365000,88.73,3,3.57,10317,1919,1,4113.603065479544,na,missing,missing
na,na,305000,73.83,2,3.57,12307,1993,1,4131.112014086415,na,missing,missing
na,na,358000,67.69,2,3.57,10585,1894,4,5288.816664204462,na,missing,missing
na,na,538000,110.84,2,3.57,10243,1877,1,4853.843377841934,na,missing,missing
na,na,335000,80.0,3,3.57,10587,1900,4,4187.5,na,missing,missing
na,na,438000,89.65,3,3.57,10965,1994,2,4885.666480758505,na,missing,missing
na,na,297000,70.9,2,3.57,12351,1956,1,4188.998589562764,na,missing,missing
na,na,252000,52.44,1,3.57,12205,1956,3,4805.491990846682,na,missing,missing
Gas,Zentralheizung,282000,70.11,3,3.57,12047,1956,4,4022.2507488232777,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,391000,79.63,3,3.57,10439,1908,3,4910.209719954792,Zentralheizung,zentralheizung,gas
na,na,380000,78.07,2,3.57,10585,1894,3,4867.426668374536,na,missing,missing
na,na,330000,81.02,3,3.57,10587,1900,1,4073.068378178228,na,missing,missing
Gas,Zentralheizung,262000,61.38,2,3.57,12047,1956,4,4268.491365265559,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,540000,102.28,3,3.57,10439,1908,3,5279.624560031287,Zentralheizung,zentralheizung,gas
na,na,470000,108.62,3,3.57,12169,1909,2,4327.011600073651,na,missing,missing
na,na,348000,74.12,2,3.57,10317,1956,1,4695.089044792228,na,missing,missing
na,na,590000,114.99,3,3.57,12159,1901,1,5130.880946169233,na,missing,missing
Gas,Zentralheizung,282000,68.5,3,3.57,12047,1956,3,4116.788321167884,Zentralheizung,zentralheizung,gas
na,na,291000,69.73,2,3.57,12351,1992,1,4173.239638606052,na,missing,missing
Gas,Zentralheizung,382000,63.53,2,3.57,10439,1908,3,6012.907287895482,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,342000,69.38,2,3.57,10439,1908,1,4929.374459498415,Zentralheizung,zentralheizung,gas
na,na,460000,102.03,4,3.57,12205,1956,3,4508.477898657257,na,missing,missing
na,na,252000,57.15,2,3.57,10715,1912,4,4409.4488188976375,na,missing,missing
Gas,Zentralheizung,442000,72.75,2,3.57,10439,1956,3,6075.601374570447,Zentralheizung,zentralheizung,gas
na,na,297000,69.43,2,3.57,12351,1956,1,4277.689759469969,na,missing,missing
Gas,Zentralheizung,235000,58.43,2,3.57,12047,1956,2,4021.90655485196,Zentralheizung,zentralheizung,gas
na,na,575000,120.49,3,3.57,12159,1901,1,4772.180263922317,na,missing,missing
na,na,460000,89.59,3,3.57,10965,1994,3,5134.501618484205,na,missing,missing
na,na,167000,35.61,1,3.57,10829,1900,2,4689.693906206122,na,missing,missing
na,na,205000,50.3,2,3.57,10587,1900,1,4075.5467196819086,na,missing,missing
na,na,275000,57.5,2,3.57,10317,1919,3,4782.608695652174,na,missing,missing
na,na,580000,120.98,4,3.57,10585,1894,1,4794.180856339891,na,missing,missing
na,na,342000,69.64,2,3.57,10585,1894,2,4910.970706490522,na,missing,missing
na,na,146200,33.0,1,3.57,10829,1900,1,4430.30303030303,na,missing,missing
na,na,265000,57.5,2,3.57,10317,1919,3,4608.695652173913,na,missing,missing
na,na,373000,77.16,2,3.57,10585,1894,4,4834.110938310006,na,missing,missing
na,na,259000,58.46,2,3.57,10247,1956,3,4430.379746835443,na,missing,missing
na,na,314000,73.9,2,3.57,12351,1992,1,4248.985115020298,na,missing,missing
na,na,169000,36.11,1,3.57,13349,1956,4,4680.144004430906,na,missing,missing
na,na,250000,64.99,2,3.57,13349,1956,1,3846.745653177413,na,missing,missing
na,na,196000,40.85,2,3.57,12159,1956,3,4798.041615667074,na,missing,missing
Gas,Zentralheizung,318000,64.79,2,3.57,10439,1956,4,4908.164840253125,Zentralheizung,zentralheizung,gas
na,na,183000,35.63,1,3.57,10247,1904,3,5136.121246140892,na,missing,missing
na,na,270000,56.62,2,3.57,10317,1919,2,4768.632991875663,na,missing,missing
na,na,210000,53.55,1,3.57,10587,1900,1,3921.568627450981,na,missing,missing
na,na,253000,59.53,2,3.57,12307,1993,1,4249.958004367546,na,missing,missing
na,na,322000,77.31,3,3.57,12307,1993,1,4165.0497995084725,na,missing,missing
na,na,395000,88.21,3,3.57,10317,1919,1,4477.950345765787,na,missing,missing
na,na,273000,63.29,2,3.57,10317,1919,1,4313.477642597567,na,missing,missing
na,na,318000,62.68,2,3.57,10585,1894,2,5073.388640714742,na,missing,missing
na,na,335000,78.1,2,3.57,10587,1900,3,4289.372599231754,na,missing,missing
na,na,166000,35.34,1,3.57,10247,1904,1,4697.226938313525,na,missing,missing
na,na,395000,88.08,3,3.57,14165,1930,1,4484.55949137148,na,missing,missing
na,na,161000,35.93,1,3.57,10247,1904,1,4480.93515168383,na,missing,missing
na,na,132000,32.17,1,3.57,10247,1956,4,4103.2017407522535,na,missing,missing
na,na,160000,39.96,1,3.57,13349,1956,3,4004.004004004004,na,missing,missing
na,na,165000,38.59,1,3.57,10247,1904,2,4275.719098211972,na,missing,missing
na,na,166000,36.01,1,3.57,10247,1904,4,4609.830602610386,na,missing,missing
na,na,138000,32.39,1,3.57,10247,1956,2,4260.574251312133,na,missing,missing
Gas,Zentralheizung,305000,54.47,2,3.57,10439,1908,1,5599.412520653571,Zentralheizung,zentralheizung,gas
na,na,770000,187.66,5,3.57,10715,1912,4,4103.1652989449,na,missing,missing
Gas,Zentralheizung,375000,59.0,2,3.57,10827,1892,1,6355.932203389831,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,235000,56.2,2,3.57,12047,1956,4,4181.494661921708,Zentralheizung,zentralheizung,gas
Gas,"Kamin, ",1800000,168.06,6,3.57,10115,1900,3,10710.460549803642,"Kamin, ",other,gas
na,na,325000,69.0,3,3.57,12557,2016,1,4710.144927536232,na,missing,missing
Fernwärme,Zentralheizung,499000,85.25,3,3.57,10247,1900,2,5853.372434017595,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,400000,114.1,5,3.57,12489,1900,4,3505.6967572305,Zentralheizung,zentralheizung,gas
na,na,470000,122.79,4,3.57,13351,1956,2,3827.6732632950566,na,missing,missing
Fernwärme,Zentralheizung,270000,56.75,2,3.57,10557,1902,4,4757.709251101322,Zentralheizung,zentralheizung,fernwärme
Gas,Etagenheizung,261000,45.38,3,3.57,10781,1956,2,5751.432349052446,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,845000,72.74,3,3.57,10435,1900,1,11616.717074511962,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,255000,42.0,1,3.57,14052,1970,3,6071.428571428572,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,210000,62.11,3,3.57,12347,1958,1,3381.0980518435035,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,679000,128.0,4,3.57,10247,1900,5,5304.6875,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,469000,88.19,2,3.57,10247,1900,3,5318.063272479873,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,995000,138.85,6,3.57,10709,1984,2,7166.0064818149085,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,542537,74.92,1,3.57,10555,1900,1,7241.550987720235,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,346095,76.91,2,3.57,10555,1900,5,4500.0,Zentralheizung,zentralheizung,gas
Blockheizkraftwerk,Fußbodenheizung,398000,87.0,3,3.57,13591,2018,1,4574.712643678161,Fußbodenheizung,fußbodenheizung,other
Gas,Etagenheizung,899000,200.18,6,3.57,13187,1900,1,4490.958137676092,Etagenheizung,etagenheizung,gas
Fernwärme,Fußbodenheizung,592000,102.3,1,3.57,10553,2014,1,5786.901270772239,Fußbodenheizung,fußbodenheizung,fernwärme
Gas,Zentralheizung,349600,109.09,3,3.57,12437,1961,3,3204.6933724447704,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,685000,91.0,3,3.57,12163,1956,1,7527.472527472528,Zentralheizung,zentralheizung,gas
na,na,940000,133.63,4,33.5,10629,1914,1,7034.3485744219115,na,missing,missing
Fernwärme,Zentralheizung,390000,85.4,3,3.57,10247,1910,2,4566.744730679156,Zentralheizung,zentralheizung,fernwärme
Gas,Etagenheizung,329000,63.14,2,3.57,12167,1905,2,5210.643015521065,Etagenheizung,etagenheizung,gas
Gas,Zentralheizung,349200,60.0,2,3.57,14055,1975,1,5820.0,Zentralheizung,zentralheizung,gas
Gas,Zentralheizung,449000,62.18,2,3.57,12105,2022,4,7220.971373431972,Zentralheizung,zentralheizung,gas
Fernwärme,Zentralheizung,375000,54.0,2,3.57,10407,1918,1,6944.444444444444,Zentralheizung,zentralheizung,fernwärme
Gas,Zentralheizung,1600000,129.0,3,3.57,10999,1900,6,12403.100775193798,Zentralheizung,zentralheizung,gas
na,na,235000,54.38,2,3.57,12051,1958,2,4321.441706509746,na,missing,missing
Öl,Zentralheizung,599000,122.0,4,3.57,12169,1900,2,4909.836065573771,Zentralheizung,zentralheizung,öl
Öl,Zentralheizung,649000,133.0,5,3.57,12169,1900,4,4879.699248120301,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,249000,44.5,1,3.57,10245,1910,2,5595.505617977528,Zentralheizung,zentralheizung,gas
Öl,Zentralheizung,469000,100.0,3,3.57,12169,1900,3,4690.0,Zentralheizung,zentralheizung,öl
Gas,Zentralheizung,499000,76.0,3,3.57,10439,1914,1,6565.789473684211,Zentralheizung,zentralheizung,gas
Gas,Kamin,215000,62.0,2,3.57,12161,1900,1,3467.7419354838707,Kamin,other,gas
Gas,Zentralheizung,430000,101.0,3,3.57,12305,1994,1,4257.425742574257,Zentralheizung,zentralheizung,gas
